ss,Country,Code,Year,Mismanaged Plastic,GDP,Population
58,Ghana,A58,2007,70778.7135152875,24827333947.3782,23708320.0
58,Ghana,A58,2008,71734.9847220063,28679383241.0729,24326087.0
58,Ghana,A58,2009,74274.85964348813,26048726185.6746,24950762.0
58,Ghana,A58,2010,78609.74131061984,32197648061.1663,25574719.0
58,Ghana,A58,2011,81661.78812657131,39336668080.559,26205941.0
58,Ghana,A58,2012,84260.52686056723,41271708599.715,26858762.0
58,Ghana,A58,2013,87208.51176351972,62824629066.0408,27525597.0
58,Ghana,A58,2014,89554.89286425771,54783320576.8882,28196358.0
58,Ghana,A58,2015,93325.91454955046,49406014245.4296,28870939.0
58,Ghana,A58,2016,95740.91565758013,56164933479.4044,29554303.0
58,Ghana,A58,2017,98459.58108730373,60405920071.1024,30222262.0
58,Ghana,A58,2018,101506.92167017085,67298913752.0241,30870641.0
58,Ghana,A58,2019,103616.90634970207,68337974418.7681,31522290.0
59,Gibraltar,A59,2000,417.64603745281124,,27741.0
59,Gibraltar,A59,2001,437.7428125125242,,27721.0
59,Gibraltar,A59,2002,464.8208161804643,,27892.0
59,Gibraltar,A59,2003,489.9903288471492,,28301.0
59,Gibraltar,A59,2004,518.8768208769235,,28716.0
59,Gibraltar,A59,2005,542.2568728656698,,29155.0
59,Gibraltar,A59,2006,572.3384786990692,,29587.0
59,Gibraltar,A59,2007,603.8035759832924,,29996.0
59,Gibraltar,A59,2008,611.9613955529,,30398.0
59,Gibraltar,A59,2009,633.6287229734497,,30819.0
59,Gibraltar,A59,2010,670.6090087413339,,31262.0
59,Gibraltar,A59,2011,696.6456049157174,,31701.0
59,Gibraltar,A59,2012,718.8150915127593,,32160.0
59,Gibraltar,A59,2013,743.963949664342,,32411.0
59,Gibraltar,A59,2014,763.9806076237892,,32452.0
59,Gibraltar,A59,2015,796.1506805963432,,32520.0
59,Gibraltar,A59,2016,816.7527265026591,,32565.0
59,Gibraltar,A59,2017,839.9452914256525,,32602.0
59,Gibraltar,A59,2018,865.941739365848,,32648.0
59,Gibraltar,A59,2019,883.9417316162827,,32685.0
60,Greece,A60,2000,111061.01430539289,130457756628.436,10805808.0
60,Greece,A60,2001,116405.17663963082,136309295225.34,10862132.0
60,Greece,A60,2002,123605.79698088419,154564203586.954,10902022.0
60,Greece,A60,2003,130298.90874457547,202370140236.265,10928070.0
60,Greece,A60,2004,137980.44482263262,240963562236.127,10955141.0
60,Greece,A60,2005,144197.70071764724,247875422204.414,10987314.0
60,Greece,A60,2006,152197.04311813595,273546728473.073,11020362.0
60,Greece,A60,2007,160564.2854866177,318902829550.733,11048473.0
60,Greece,A60,2008,162733.62419613046,355908689477.445,11077841.0
60,Greece,A60,2009,168495.42999534195,331308500253.274,11107017.0
60,Greece,A60,2010,178329.27894488105,297124961971.508,11121341.0
60,Greece,A60,2011,185252.9667591433,282995942006.559,11104899.0
60,Greece,A60,2012,191148.30742396522,242029307133.408,11045011.0
60,Greece,A60,2013,197835.92671031554,238907690051.132,10965211.0
60,Greece,A60,2014,203158.78419398438,235458133124.604,10892413.0
60,Greece,A60,2015,211713.49467657585,195683527003.375,10820883.0
60,Greece,A60,2016,217192.01933606155,193148146586.938,10775971.0
60,Greece,A60,2017,223359.41841016948,199844406013.533,10754679.0
60,Greece,A60,2018,230272.42995023867,212049447242.107,10732882.0
60,Greece,A60,2019,235059.01288782578,205257014892.498,10721582.0
61,Greenland,A61,2000,716.0037209394086,1068024993.98697,56200.0
61,Greenland,A61,2001,750.4572160794471,1086170638.72901,56350.0
61,Greenland,A61,2002,796.8791850273667,1169136691.35372,56609.0
61,Greenland,A61,2003,840.029276510311,1558759744.20913,56765.0
61,Greenland,A61,2004,889.551680468332,1822499870.64051,56911.0
61,Greenland,A61,2005,929.6339576085543,1849802648.36391,56935.0
61,Greenland,A61,2006,981.2052399315195,2013106816.66011,56774.0
61,Greenland,A61,2007,1035.1483513581895,2249811364.54199,56555.0
61,Greenland,A61,2008,1049.1339483537106,2499092396.11838,56328.0
61,Greenland,A61,2009,1086.279965949242,2529964060.53747,56323.0
61,Greenland,A61,2010,1149.6782023426604,2503167187.49305,56905.0
61,Greenland,A61,2011,1194.3148038417507,2684461607.93113,56890.0
61,Greenland,A61,2012,1232.3217127342884,2609678694.94479,56810.0
61,Greenland,A61,2013,1275.4363945441094,2684947140.1518,56483.0
61,Greenland,A61,2014,1309.7525385859524,2842065877.15443,56295.0
61,Greenland,A61,2015,1364.9042457390308,2499113085.48255,56114.0
61,Greenland,A61,2016,1400.223966758899,2707146783.13056,56186.0
61,Greenland,A61,2017,1439.9848199547546,2851610655.92391,56172.0
61,Greenland,A61,2018,1484.5525921522596,3055791340.7025,56023.0
61,Greenland,A61,2019,1515.4114062494675,2997331094.25136,56225.0
62,Grenada,A62,2000,1698.6278568789903,520044370.37037,107432.0
62,Grenada,A62,2001,1780.3643966485467,520444185.185185,107936.0
62,Grenada,A62,2002,1890.4946198862842,540336925.925926,108231.0
62,Grenada,A62,2003,1992.8627295430895,591018407.407407,108740.0
62,Grenada,A62,2004,2110.3483409199994,599118592.592593,109516.0
62,Grenada,A62,2005,2205.4384508264075,695555555.555555,110254.0
62,Grenada,A62,2006,2327.7847658062046,698700666.666667,110988.0
62,Grenada,A62,2007,2455.757943984455,758683592.592593,111725.0
62,Grenada,A62,2008,2488.936995931988,825976037.037037,112478.0
62,Grenada,A62,2009,2577.06120313178,771275555.555555,113249.0
62,Grenada,A62,2010,2727.465463983342,771014814.814815,114039.0
62,Grenada,A62,2011,2833.360129786591,778655555.555555,114918.0
62,Grenada,A62,2012,2923.5266922089527,799881481.481481,115912.0
62,Grenada,A62,2013,3025.8107969152093,842618518.518518,116945.0
62,Grenada,A62,2014,3107.2214886552865,911496296.296296,117972.0
62,Grenada,A62,2015,3238.0619066376657,997007407.407407,118980.0
62,Grenada,A62,2016,3321.85345724976,1061640740.74074,119966.0
62,Grenada,A62,2017,3416.1810296863173,1125685185.18519,120921.0
62,Grenada,A62,2018,3521.912406716585,1166514814.81481,121838.0
62,Grenada,A62,2019,3595.121022430194,1213485185.18519,122724.0
63,Guam,A63,2000,2006.2878431978154,,160188.0
63,Guam,A63,2001,2102.82872201398,,161524.0
63,Guam,A63,2002,2232.9060236169967,3394000000.0,162563.0
63,Guam,A63,2003,2353.8153170233513,3569000000.0,163385.0
63,Guam,A63,2004,2492.5802341896365,3869000000.0,164004.0
63,Guam,A63,2005,2604.8933172118946,4213000000.0,164430.0
63,Guam,A63,2006,2749.399321519997,4238000000.0,164675.0
63,Guam,A63,2007,2900.5513414251445,4397000000.0,164763.0
63,Guam,A63,2008,2939.739871332732,4658000000.0,164725.0
63,Guam,A63,2009,3043.8253688596837,4828000000.0,164580.0
63,Guam,A63,2010,3221.471248673568,4949000000.0,164905.0
63,Guam,A63,2011,3346.545837436591,4984000000.0,165649.0
63,Guam,A63,2012,3453.0436069853026,5265000000.0,166392.0
63,Guam,A63,2013,3573.85368024148,5399000000.0,167054.0
63,Guam,A63,2014,3670.0096925681273,5610000000.0,167543.0
63,Guam,A63,2015,3824.548274361602,5799000000.0,167978.0
63,Guam,A63,2016,3923.516373038978,5901000000.0,168346.0
63,Guam,A63,2017,4034.928805780747,6013000000.0,168606.0
63,Guam,A63,2018,4159.810530474788,6056000000.0,168678.0
63,Guam,A63,2019,4246.278884993253,6366000000.0,168624.0
64,Guatemala,A64,2000,204545.19061072046,19288928615.9382,11589761.0
64,Guatemala,A64,2001,214387.7326597737,18405221418.4665,11871565.0
64,Guatemala,A64,2002,227649.38229829658,20444205991.025,12147518.0
64,Guatemala,A64,2003,239976.3345600374,21576351798.9145,12415334.0
64,Guatemala,A64,2004,254123.70455387532,23577298589.158,12682108.0
64,Guatemala,A64,2005,265574.255407161,26783388709.1786,12948292.0
64,Guatemala,A64,2006,280306.9410962105,29744247479.2443,13213330.0
64,Guatemala,A64,2007,295717.2018060669,33567850094.9993,13477017.0
64,Guatemala,A64,2008,299712.5533937658,38503718526.6281,13739299.0
64,Guatemala,A64,2009,310324.2849075887,37126146369.2608,14000190.0
64,Guatemala,A64,2010,328435.6493715349,40676579264.8401,14259687.0
64,Guatemala,A64,2011,341187.26210040064,46876004265.2386,14521515.0
64,Guatemala,A64,2012,352044.9297306032,49593926849.2429,14781942.0
64,Guatemala,A64,2013,364361.7662930443,52996447955.7632,15043981.0
64,Guatemala,A64,2014,374165.0704083559,57852150564.52,15306316.0
64,Guatemala,A64,2015,389920.59809937427,62186064718.7424,15567419.0
64,Guatemala,A64,2016,400010.60022792156,66053402744.7267,15827690.0
64,Guatemala,A64,2017,411369.32792436524,71653756504.1625,16087418.0
64,Guatemala,A64,2018,424101.27776294056,73328369925.8478,16346950.0
64,Guatemala,A64,2019,432916.905149978,77172313916.4218,16604026.0
65,Guinea,A65,2000,16169.043905264489,2995361112.0538,8336967.0
65,Guinea,A65,2001,16947.084660245764,2829435908.16305,8445717.0
65,Guinea,A65,2002,17995.401634217546,2950198723.60858,8577790.0
65,Guinea,A65,2003,18969.83193855803,3446441784.82252,8772254.0
65,Guinea,A65,2004,20088.164009292123,3635458213.65962,8961039.0
65,Guinea,A65,2005,20993.31586807426,2937071740.39148,9140114.0
65,Guinea,A65,2006,22157.916419362988,4220019242.74824,9330625.0
65,Guinea,A65,2007,23376.078436593918,6281917649.66709,9547082.0
65,Guinea,A65,2008,23691.9060297316,6964179187.53836,9779785.0
65,Guinea,A65,2009,24530.750258948534,6716904516.30084,10021323.0
65,Guinea,A65,2010,25962.431181523323,6853467832.6761,10270728.0
65,Guinea,A65,2011,26970.43036967512,6785137215.23269,10527712.0
65,Guinea,A65,2012,27828.715544199837,7638045225.63676,10788692.0
65,Guinea,A65,2013,28802.346215043093,8376613880.25749,11055430.0
65,Guinea,A65,2014,29577.28525997425,8778473643.01989,11333365.0
65,Guinea,A65,2015,30822.740204312282,8794202394.72245,11625998.0
65,Guinea,A65,2016,31620.34237199748,8595955600.7877,11930985.0
65,Guinea,A65,2017,32518.235723991627,10324668270.876,12240789.0
65,Guinea,A65,2018,33524.68058502646,11857030366.4598,12554864.0
65,Guinea,A65,2019,34221.54500822737,13442861496.5747,12877539.0
66,Guinea-Bissau,A66,2000,4195.064980192568,371095522.049254,1230849.0
66,Guinea-Bissau,A66,2001,4396.927968722262,392621389.507611,1257380.0
66,Guinea-Bissau,A66,2002,4668.914231572263,417806651.119856,1285678.0
66,Guinea-Bissau,A66,2003,4921.730568105692,477458577.161635,1315653.0
66,Guinea-Bissau,A66,2004,5211.8822761256915,532062894.801533,1347009.0
66,Guinea-Bissau,A66,2005,5446.724291941904,587029096.029113,1379713.0
66,Guinea-Bissau,A66,2006,5748.880375953377,592365659.824007,1414091.0
66,Guinea-Bissau,A66,2007,6064.933003964508,696910784.016302,1450572.0
66,Guinea-Bissau,A66,2008,6146.874600728867,868154627.869806,1488431.0
66,Guinea-Bissau,A66,2009,6364.5130752387195,830126428.786134,1527196.0
66,Guinea-Bissau,A66,2010,6735.963269591139,849878489.113364,1567220.0
66,Guinea-Bissau,A66,2011,6997.489066605106,1099818591.95727,1609017.0
66,Guinea-Bissau,A66,2012,7220.171502237235,989271155.126905,1652717.0
66,Guinea-Bissau,A66,2013,7472.780373536426,1046087367.44973,1697753.0
66,Guinea-Bissau,A66,2014,7673.838622139247,1054915581.36774,1743309.0
66,Guinea-Bissau,A66,2015,7996.972411125929,1048229632.99726,1788919.0
66,Guinea-Bissau,A66,2016,8203.910616092548,1179004911.26075,1834552.0
66,Guinea-Bissau,A66,2017,8436.86940938718,1350177012.24771,1879826.0
66,Guinea-Bissau,A66,2018,8697.991935602062,1504630233.68639,1924955.0
66,Guinea-Bissau,A66,2019,8878.793692022577,1439638410.99593,1970457.0
67,Guyana,A67,2000,21844.132625778693,712667896.727512,759051.0
67,Guyana,A67,2001,22895.253863351583,712167448.895612,759809.0
67,Guyana,A67,2002,24311.51416590656,726131434.715338,760323.0
67,Guyana,A67,2003,25627.954700504957,743063949.040207,760562.0
67,Guyana,A67,2004,27138.804334899447,787814379.183843,760424.0
67,Guyana,A67,2005,28361.65074224141,824880550.343965,759709.0
67,Guyana,A67,2006,29935.008390811032,2379817986.72917,758367.0
67,Guyana,A67,2007,31580.726765996762,2730971599.89457,756521.0
67,Guyana,A67,2008,32007.405045294014,3025187428.38436,754150.0
67,Guyana,A67,2009,33140.67085264443,3165663152.73351,751258.0
67,Guyana,A67,2010,35074.85002450866,3432912511.30491,747932.0
67,Guyana,A67,2011,36436.64161105361,3691384317.52178,744230.0
67,Guyana,A67,2012,37596.17184010774,4063088529.13592,743966.0
67,Guyana,A67,2013,38911.5320820019,4167800935.59943,747420.0
67,Guyana,A67,2014,39958.462956427866,4127660158.47323,751115.0
67,Guyana,A67,2015,41641.05366141654,4279840193.7046,755031.0
67,Guyana,A67,2016,42718.60207031481,4482697336.56174,759087.0
67,Guyana,A67,2017,43931.64234527993,4748174334.14044,763252.0
67,Guyana,A67,2018,45291.334059508015,4787637005.53638,785514.0
67,Guyana,A67,2019,46232.787306328086,5173760191.84652,798753.0
68,Haiti,A68,2000,44936.55221249971,6813565983.11708,8360225.0
68,Haiti,A68,2001,47098.86120334148,6331970412.88509,8511728.0
68,Haiti,A68,2002,50012.3142629126,6205847136.98422,8661546.0
68,Haiti,A68,2003,52720.423567642814,5071947797.98273,8812245.0
68,Haiti,A68,2004,55828.46061559055,6087360734.56063,8961489.0
68,Haiti,A68,2005,58344.03321225853,7030149790.93042,9111900.0
68,Haiti,A68,2006,61580.6583204786,7638739123.54444,9266288.0
68,Haiti,A68,2007,64966.1399489105,9228637766.24316,9420826.0
68,Haiti,A68,2008,65843.87911594675,10432962724.7617,9575247.0
68,Haiti,A68,2009,68175.17141283314,11597002929.7989,9730638.0
68,Haiti,A68,2010,72154.05877969686,11859312627.0763,9842880.0
68,Haiti,A68,2011,74955.46178249238,13008746038.8867,9954312.0
68,Haiti,A68,2012,77340.78380797633,13708925402.937,10108539.0
68,Haiti,A68,2013,80046.67079377356,14902488489.0545,10261206.0
68,Haiti,A68,2014,82200.35959925177,15146883647.3766,10412740.0
68,Haiti,A68,2015,85661.69296333147,14849629407.9546,10563757.0
68,Haiti,A68,2016,87878.3664823711,14069277532.4999,10713849.0
68,Haiti,A68,2017,90373.76644105415,15093357143.42,10863543.0
68,Haiti,A68,2018,93170.84970162768,16403864521.4121,11012421.0
68,Haiti,A68,2019,95107.55571354007,15016090929.8744,11160438.0
69,Honduras,A69,2000,77334.55779715392,7186638029.05875,6656725.0
69,Honduras,A69,2001,81055.83149071164,7651162302.3456,6837861.0
69,Honduras,A69,2002,86069.80325604047,7858255253.49986,7019908.0
69,Honduras,A69,2003,90730.38412475724,8230391504.77427,7201881.0
69,Honduras,A69,2004,96079.2295275728,8869299234.3377,7383407.0
69,Honduras,A69,2005,100408.46007134028,9757012869.26168,7564613.0
69,Honduras,A69,2006,105978.60195306968,10917476873.546,7745200.0
69,Honduras,A69,2007,111804.92177011035,12361257680.5627,7924462.0
69,Honduras,A69,2008,113315.48648862717,13881731630.9676,8101777.0
69,Honduras,A69,2009,117327.57575669233,14587496229.1811,8277302.0
69,Honduras,A69,2010,124175.13036181612,15839344591.9842,8450933.0
69,Honduras,A69,2011,128996.2670927411,17710275997.4749,8622504.0
69,Honduras,A69,2012,133101.34002250852,18528554861.0515,8792367.0
69,Honduras,A69,2013,137758.09634208868,18499729063.4192,8960657.0
69,Honduras,A69,2014,141464.53493614728,19756533658.0822,9127846.0
69,Honduras,A69,2015,147421.39348269996,20979791685.416,9294505.0
69,Honduras,A69,2016,151236.22701876966,21717604580.8627,9460798.0
69,Honduras,A69,2017,155530.7410130611,23136248046.2979,9626842.0
69,Honduras,A69,2018,160344.44358764595,24067750465.9361,9792850.0
69,Honduras,A69,2019,163677.46082283722,25089937108.6681,9958829.0
70,Hong Kong,A70,2000,139590.08270326673,171668898538.944,6665000.0
70,Hong Kong,A70,2001,146307.03974603824,169404327616.605,6714300.0
70,Hong Kong,A70,2002,155357.33696542511,166348873240.942,6744100.0
70,Hong Kong,A70,2003,163769.75810599545,161385558801.811,6730800.0
70,Hong Kong,A70,2004,173424.50746273762,169099768875.193,6783500.0
70,Hong Kong,A70,2005,181238.83610002184,181569303960.226,6813200.0
70,Hong Kong,A70,2006,191293.0290518842,193535434591.37,6857100.0
70,Hong Kong,A70,2007,201809.62717157137,211596953544.762,6916300.0
70,Hong Kong,A70,2008,204536.22004276203,219278739753.002,6957800.0
70,Hong Kong,A70,2009,211778.10373221288,214047795659.045,6972800.0
70,Hong Kong,A70,2010,224138.0465685259,228638678536.952,7024200.0
70,Hong Kong,A70,2011,232840.273543933,248513617677.287,7071600.0
70,Hong Kong,A70,2012,240249.9941926527,262628877166.217,7150100.0
70,Hong Kong,A70,2013,248655.51196239516,275696879834.966,7178900.0
70,Hong Kong,A70,2014,255345.6914192467,291459983449.58,7229500.0
70,Hong Kong,A70,2015,266097.9139811963,309385622601.348,7291300.0
70,Hong Kong,A70,2016,272983.7479985825,320860317562.562,7336600.0
70,Hong Kong,A70,2017,280735.41272272664,341273289534.466,7393200.0
70,Hong Kong,A70,2018,289424.2209300188,361731070995.726,7452600.0
70,Hong Kong,A70,2019,295440.3690113477,363074560517.276,7507900.0
71,Iceland,A71,2000,4462.369388048052,9025660361.75842,281205.0
71,Iceland,A71,2001,4677.094839226512,8234846522.85472,284968.0
71,Iceland,A71,2002,4966.4117339688,9318398443.55146,287523.0
71,Iceland,A71,2003,5235.337218144124,11429335645.2747,289521.0
71,Iceland,A71,2004,5543.977037997132,13825309101.2703,292074.0
71,Iceland,A71,2005,5793.782899730806,16852971986.5569,296734.0
71,Iceland,A71,2006,6115.191999726053,17465318552.2941,303782.0
71,Iceland,A71,2007,6451.383114502129,21652505596.7528,311566.0
71,Iceland,A71,2008,6538.5459295563705,18074619561.7671,317414.0
71,Iceland,A71,2009,6770.052061380259,13154416196.7524,318499.0
71,Iceland,A71,2010,7165.170607645697,13751161917.7398,318041.0
71,Iceland,A71,2011,7443.360508467311,15221622925.9319,319014.0
71,Iceland,A71,2012,7680.231996444877,14751508133.5443,320716.0
71,Iceland,A71,2013,7948.936795955072,16125060515.3117,323764.0
71,Iceland,A71,2014,8162.806230163119,17867662177.8911,327386.0
71,Iceland,A71,2015,8506.529708828273,17517210519.0912,330815.0
71,Iceland,A71,2016,8726.653763025464,20793168030.9524,335439.0
71,Iceland,A71,2017,8974.456405602616,24728285177.4603,343400.0
71,Iceland,A71,2018,9252.21733970323,26260850582.0687,352721.0
71,Iceland,A71,2019,9444.539562831033,24663643101.958,360563.0
72,India,A72,2000,2359011.0,468394937262.37,1059633675.0
72,India,A72,2001,2567475,485441014538.638,1078970907.0
72,India,A72,2002,2822789,514937948870.08,1098313039.0
72,India,A72,2003,3072402.0,607699285433.872,1117415123.0
72,India,A72,2004,3350256.0,709148514804.659,1136264583.0
72,India,A72,2005,3595685.0,820381595512.902,1154638713.0
72,India,A72,2006,3888038.0,940259888792.141,1172373788.0
72,India,A72,2007,4193827.2,1216736448906.29,1189691809.0
72,India,A72,2008,4344496.0,1198895147694.77,1206734806.0
72,India,A72,2009,4587107.0,1341888016988.57,1223640160.0
72,India,A72,2010,5035518.0,1675615502766.2,1240613620.0
72,India,A72,2011,5436582.0,1823051829894.55,1257621191.0
72,India,A72,2012,5808127.0,1827637579584.79,1274487215.0
72,India,A72,2013,6225948.0,1856721494834.64,1291132063.0
72,India,A72,2014,6641710.0,2039126469963.35,1307246509.0
72,India,A72,2015,6936626.0,2103588347241.77,1322866505.0
72,India,A72,2016,7340763.0,2294796889945.04,1338636340.0
72,India,A72,2017,7743059.0,2651474263257.15,1354195680.0
72,India,A72,2018,8119849.0,2702929639861.5,1369003306.0
72,India,A72,2019,8457541.0,2835606242052.48,1383112050.0
